4291978556,         0,         0,0,-16,2105,-1278,-820,-1586,2794,14654,-257,21,-267,0,0,0,0,0,251,251,251,10,40,10
4294967283,         0,         0,0,-16,2103,-1277,-806,-1580,2794,14716,-258,21,-265,0,0,0,0,0,251,251,251,10,40,10
4294967223,         0,         0,0,-16,2104,-1276,-792,-1544,3084,14696,-258,19,-266,0,0,0,0,0,251,251,251,10,40,10
4294967181,         0,         0,0,-16,2104,-1277,-778,-1570,3072,14694,-258,19,-266,0,0,0,0,0,251,251,251,10,40,10
4294967287,         0,         0,0,-16,2103,-1277,-508,-1590,2814,14480,-258,19,-266,0,0,0,0,0,251,251,251,10,40,10
4294967258,         0,         0,0,-16,2104,-1277,-494,-1586,3086,14692,-258,19,-266,0,0,0,0,0,251,251,251,10,40,10
4294967200,         0,         0,0,-16,1553,-1331,-283,-1414,2760,14530,-261,21,-263,0,0,0,0,0,251,251,251,10,40,10
4294967266,         0,         0,0,-16,1633,-1378,-283,-1622,2770,14584,-264,22,-264,0,0,0,0,0,251,251,251,10,40,10
4294948656,         0,         0,0,-16,1436,-1164,-283,-1620,2782,14586,-265,23,-264,0,0,0,0,0,251,251,251,10,40,10
   3885947,         0,         0,0,-16,1483,-1200,-284,-1640,2786,14860,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967223,         0,         0,0,-16,1520,-1228,-285,-1590,2762,14582,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967208,         0,         0,0,-16,1808,-1250,-285,-1612,2746,14580,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967253,         0,         0,0,-16,1833,-1271,-287,-1600,2752,14562,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967233,         0,         0,0,-16,1853,-1542,-289,-1592,2762,14850,-265,23,-264,0,0,0,0,0,251,251,251,10,40,10
4294967242,         0,         0,0,-16,1870,-1554,-291,-1602,2758,14584,-265,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294951955,         0,         0,0,-16,1883,-1564,-293,-1598,2770,14866,-266,25,-264,0,0,0,0,0,251,251,251,10,40,10
   5986307,         0,         0,0,-16,1893,-1573,-296,-1604,2746,14532,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294962240,         0,         0,0,-16,1902,-1579,-299,-1608,2782,14880,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967173,         0,         0,0,-16,1909,-1585,-302,-1594,2764,14558,-265,24,-264,0,0,0,0,0,251,251,251,10,40,10
   6886524,         0,         0,0,-16,1916,-1588,-304,-1564,2760,14556,-266,23,-264,0,0,0,0,0,251,251,251,10,40,10
4294967191,         0,         0,0,-16,1664,-1592,-307,-1614,2754,14582,-264,24,-264,0,0,0,0,0,251,251,251,10,40,10
   7489900,         0,         0,0,-16,1668,-1595,-311,-1598,2772,14590,-265,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294958454,         0,         0,0,-16,1671,-1597,-314,-1606,2772,14536,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294966389,         0,         0,0,-16,1197,-1011,-278,-1626,2756,14850,-267,24,-265,0,0,0,0,0,251,251,251,10,40,10
4294938709,         0,         0,0,-16,1541,-1334,-276,-1592,2736,14580,-266,25,-264,0,0,0,0,0,251,251,251,10,40,10
   3286084,         0,         0,0,-16,1605,-1394,-274,-1618,2720,14898,-265,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294948967,         0,         0,0,-16,1410,-1180,-273,-1634,2906,14516,-268,26,-264,0,0,0,0,0,251,251,251,10,40,10
   3886161,         0,         0,0,-16,1458,-1214,-273,-1612,2702,14862,-267,24,-265,0,0,0,0,0,251,251,251,10,40,10
4294959205,         0,         0,0,-16,1496,-1243,-272,-1624,2766,14578,-266,24,-263,0,0,0,0,0,251,251,251,10,40,10
4294967204,         0,         0,0,-16,1528,-1266,-273,-1592,2738,14530,-267,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967286,         0,         0,0,-16,1810,-1541,-273,-1614,2734,14548,-266,25,-264,0,0,0,0,0,251,251,251,10,40,10
4294941987,         0,         0,0,-16,1829,-1555,-274,-1590,2776,14582,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
   5386605,         0,         0,0,-16,1845,-1567,-275,-1632,2738,14862,-267,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967221,         0,         0,0,-16,1859,-1577,-276,-1596,2756,14568,-266,23,-264,0,0,0,0,0,251,251,251,10,40,10
4294967263,         0,         0,0,-16,1870,-1585,-278,-1612,2722,14588,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294962697,         0,         0,0,-16,1878,-1592,-279,-1636,2736,14582,-265,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294935136,         0,         0,0,-16,1885,-1597,-281,-1644,2734,14586,-267,24,-263,0,0,0,0,0,251,251,251,10,40,10
4294967206,         0,         0,0,-16,1891,-1600,-282,-1606,2760,14576,-267,24,-265,0,0,0,0,0,251,251,251,10,40,10
4294967281,         0,         0,0,-16,1892,-1608,-285,-1630,2762,14856,-265,24,-264,0,0,0,0,0,251,251,251,10,40,10
   7487250,         0,         0,0,-16,1902,-1605,-288,-1574,2764,14546,-266,23,-264,0,0,0,0,0,251,251,251,10,40,10
4294955781,         0,         0,0,-16,1908,-1605,-290,-1616,2774,14856,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
   8087348,         0,         0,0,-16,1910,-1606,-292,-1608,2764,14854,-267,25,-264,0,0,0,0,0,251,251,251,10,40,10
4294966078,         0,         0,0,-16,1913,-1606,-294,-1628,2754,14572,-266,25,-264,0,0,0,0,0,251,251,251,10,40,10
4294967169,         0,         0,0,-16,1915,-1608,-297,-1620,2744,14862,-266,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967256,         0,         0,0,-16,1916,-1609,-300,-1604,2752,14564,-267,24,-264,0,0,0,0,0,251,251,251,10,40,10
4294967263,         0,         0,0,-16,1916,-1610,-302,-1600,2758,14848,-267,25,-265,0,0,0,0,0,251,251,251,10,40,10
4294967247,         0,         0,0,-16,1915,-1610,-305,-1618,2740,14864,-266,23,-264,0,0,0,0,0,251,251,251,10,40,10
4294967197,         0,         0,0,-16,1237,-1252,-203,-1612,2330,14536,-262,21,-265,0,0,0,0,0,251,251,251,10,40,10
4294967226,         0,         0,0,-16,1248,-1264,-215,-1602,2350,14560,-262,21,-266,0,0,0,0,0,251,251,251,10,40,10
4294967276,         0,         0,0,-16,1257,-1275,-229,-1586,2352,14542,-262,21,-266,0,0,0,0,0,251,251,251,10,40,10
4294967251,         0,         0,0,-16,1260,-1539,-244,-1606,2336,14562,-260,21,-266,0,0,0,0,0,251,251,251,10,40,10
4294967278,         0,         0,0,-16,1265,-1545,-516,-1576,2340,14548,-260,21,-266,0,0,0,0,0,251,251,251,10,40,10
   6585604,         0,         0,0,-16,1270,-1550,-531,-1600,2344,14588,-259,21,-266,0,0,0,0,0,251,251,251,10,40,10
4294967182,         0,         0,0,-16,1275,-1555,-547,-1604,2314,14574,-260,21,-266,0,0,0,0,0,251,251,251,10,40,10
4294967211,         0,         0,0,-16,1279,-1558,-563,-1598,2026,14548,0,22,-266,0,0,0,0,0,251,251,251,10,40,10
